date,station,max_temperature,min_temperature,mean_temperature
2012-01-19,Bonaigua,2.3,-3.6,-0.65
2012-01-20,Bonaigua,-1.4,-5.6,-3.5
2012-01-21,Bonaigua,-0.3,-5.8,-3.05
2012-01-22,Bonaigua,0.4,-3.4,-1.5
2012-01-23,Bonaigua,4.4,-3.8,0.3
2012-01-24,Bonaigua,0,-5.8,-2.9
2012-01-25,Bonaigua,3.9,-1.1,1.4
2012-01-26,Bonaigua,3.6,-5.3,-0.85
2012-01-27,Bonaigua,-2,-7.1,-4.55
2012-01-28,Bonaigua,-7,-11,-9
2012-01-29,Bonaigua,-9.2,-13.4,-11.3
2012-01-30,Bonaigua,-6.4,-14.7,-10.55
2012-01-31,Bonaigua,-5.3,-12.3,-8.8
2012-02-01,Bonaigua,-4.9,-12.2,-8.55
2012-02-02,Bonaigua,-12.2,-19.5,-15.85
2012-02-03,Bonaigua,-14.2,-21.9,-18.05
2012-02-04,Bonaigua,-17,-20.6,-18.8
2012-02-05,Bonaigua,-6.7,-19.6,-13.15
2012-02-06,Bonaigua,-9.8,-15.3,-12.55
2012-02-07,Bonaigua,-7,-19.4,-13.2
2012-02-08,Bonaigua,-3.1,-19.2,-11.15
2012-02-09,Bonaigua,-2.1,-11.2,-6.65
2012-02-10,Bonaigua,-9.9,-17.4,-13.65
2012-02-11,Bonaigua,-14.5,-18.4,-16.45
2012-02-12,Bonaigua,-14.5,-19.7,-17.1
2012-02-13,Bonaigua,-12.3,-19.3,-15.8
2012-02-14,Bonaigua,-7.5,-13,-10.25
2012-02-15,Bonaigua,-6.9,-11.6,-9.25
2012-02-16,Bonaigua,-2.1,-9.6,-5.85
2012-02-17,Bonaigua,0.6,-9.8,-4.6
2012-02-18,Bonaigua,3.1,-7,-1.95
2012-02-19,Bonaigua,-4.1,-10.5,-7.3
2012-02-20,Bonaigua,-7.4,-14,-10.7
2012-02-21,Bonaigua,-1.6,-9.8,-5.7
2012-02-22,Bonaigua,0.6,-8.1,-3.75
2012-02-23,Bonaigua,3.5,-5.4,-0.95
2012-02-24,Bonaigua,8.9,-1.2,3.85
2012-02-25,Bonaigua,7.4,0.4,3.9
2012-02-26,Bonaigua,1.9,-3,-0.55
2012-02-27,Bonaigua,2.1,-3.4,-0.65
2012-02-28,Bonaigua,6.4,-2.6,1.9
2012-02-29,Bonaigua,6.9,-0.4,3.25
2012-03-01,Bonaigua,7.2,0.1,3.65
2012-03-02,Bonaigua,5.3,-1.8,1.75
2012-03-03,Bonaigua,-0.9,-4.1,-2.5
2012-03-04,Bonaigua,1.8,-6.9,-2.55
2012-03-05,Bonaigua,-7.6,-11.5,-9.55
2012-03-06,Bonaigua,-7.3,-11.9,-9.6
2012-03-07,Bonaigua,0.1,-12.2,-6.05
2012-03-08,Bonaigua,-4.1,-9.2,-6.65
2012-03-09,Bonaigua,-1.8,-10.1,-5.95
2012-03-10,Bonaigua,2.1,-6,-1.95
2012-03-11,Bonaigua,3.8,-5.6,-0.9
2012-03-12,Bonaigua,10.9,-1.9,4.5
2012-03-13,Bonaigua,11.5,2.4,6.95
2012-03-14,Bonaigua,11.3,2.7,7
2012-03-15,Bonaigua,10,3,6.5
2012-03-16,Bonaigua,6.7,-1.6,2.55
2012-03-17,Bonaigua,5.1,-2.3,1.4
2012-03-18,Bonaigua,0.3,-9.9,-4.8
2012-03-19,Bonaigua,-5.5,-10.1,-7.8
2012-03-20,Bonaigua,-2.4,-8.9,-5.65
2012-03-21,Bonaigua,-1.5,-6.7,-4.1
2012-03-22,Bonaigua,-0.5,-4.2,-2.35
2012-03-23,Bonaigua,1.5,-6.2,-2.35
2012-03-24,Bonaigua,5.8,-1,2.4
2012-03-25,Bonaigua,6.6,-0.7,2.95
2012-03-26,Bonaigua,7.2,-2.5,2.35
2012-03-27,Bonaigua,5.8,-1,2.4
2012-03-28,Bonaigua,8.1,-2.1,3
2012-03-29,Bonaigua,8.8,-0.9,3.95
2012-03-30,Bonaigua,6.6,-0.3,3.15
2012-03-31,Bonaigua,9.9,-0.6,4.65
2012-04-01,Bonaigua,10.6,0.7,5.65
2012-04-02,Bonaigua,5.9,-0.5,2.7
2012-04-03,Bonaigua,2,-1.2,0.4
2012-04-04,Bonaigua,0.3,-3.4,-1.55
2012-04-05,Bonaigua,0.1,-2.4,-1.15
2012-04-06,Bonaigua,0.6,-9.3,-4.35
2012-04-07,Bonaigua,2,-9.2,-3.6
2012-04-08,Bonaigua,-1,-5.5,-3.25
2012-04-09,Bonaigua,8.4,-6.2,1.1
2012-04-10,Bonaigua,3.7,-6.7,-1.5
2012-04-11,Bonaigua,0.2,-7,-3.4
2012-04-12,Bonaigua,3.3,-5.5,-1.1
2012-04-13,Bonaigua,-2.6,-6.4,-4.5
2012-04-14,Bonaigua,0.6,-8.7,-4.05
2012-04-15,Bonaigua,-3.5,-8.6,-6.05
2012-04-16,Bonaigua,-7.1,-10.2,-8.65
2012-04-17,Bonaigua,1.1,-12,-5.45
2012-04-18,Bonaigua,1.6,-5.4,-1.9
2012-04-19,Bonaigua,0.8,-6.8,-3
2012-04-20,Bonaigua,-0.3,-6.9,-3.6
2012-04-21,Bonaigua,2.9,-4.8,-0.95
2012-04-22,Bonaigua,3.8,-4.7,-0.45
2012-04-23,Bonaigua,1.9,-6.3,-2.2
2012-04-24,Bonaigua,-2.2,-8,-5.1
2012-04-25,Bonaigua,4.5,-2.8,0.85
2012-04-26,Bonaigua,7.7,3.6,5.65
2012-04-27,Bonaigua,8.2,2.8,5.5
2012-04-28,Bonaigua,6.4,-1.9,2.25
2012-04-29,Bonaigua,0.6,-3.8,-1.6
2012-04-30,Bonaigua,-1.5,-5.8,-3.65
2012-05-01,Bonaigua,2.4,-6,-1.8
2012-05-02,Bonaigua,6.8,-3.4,1.7
2012-05-03,Bonaigua,6.9,0,3.45
2012-05-04,Bonaigua,3,-0.5,1.25
2012-05-05,Bonaigua,3.6,-2.1,0.75
2012-05-06,Bonaigua,2.3,-3.1,-0.4
2012-05-07,Bonaigua,6.2,-2.3,1.95
2012-05-08,Bonaigua,9.1,1.8,5.45
2012-05-09,Bonaigua,12.4,4.9,8.65
2012-05-10,Bonaigua,14.5,6.7,10.6
2012-05-11,Bonaigua,17.9,8.6,13.25
2012-05-12,Bonaigua,16.4,6.6,11.5
2012-05-13,Bonaigua,9.9,-1.2,4.35
2012-05-14,Bonaigua,11.8,-0.7,5.55
2012-05-15,Bonaigua,5.8,-1.9,1.95
2012-05-16,Bonaigua,9.6,-6.1,1.75
2012-05-17,Bonaigua,14.5,6.7,10.6
2012-05-18,Bonaigua,11.5,4.4,7.95
2012-05-19,Bonaigua,9.7,-0.6,4.55
2012-05-20,Bonaigua,1.3,-4.5,-1.6
2012-05-21,Bonaigua,-1.5,-5.7,-3.6
2012-05-22,Bonaigua,0.9,-3.3,-1.2
2012-05-23,Bonaigua,9.7,0.9,5.3
2012-05-24,Bonaigua,14.1,3.3,8.7
2012-05-25,Bonaigua,14.3,6,10.15
2012-05-26,Bonaigua,15.1,6.9,11
2012-05-27,Bonaigua,12.8,5.9,9.35
2012-05-28,Bonaigua,11.2,3.3,7.25
2012-05-29,Bonaigua,13.1,5.1,9.1
2012-05-30,Bonaigua,13.8,4.9,9.35
2012-05-31,Bonaigua,15,7.6,11.3
2012-06-01,Bonaigua,17.7,9.7,13.7
2012-06-02,Bonaigua,18.3,8.3,13.3
2012-06-03,Bonaigua,10.7,3.5,7.1
2012-06-04,Bonaigua,8.4,1.5,4.95
2012-06-05,Bonaigua,15.4,4.3,9.85
2012-06-06,Bonaigua,14.8,10,12.4
2012-06-07,Bonaigua,14.8,8.1,11.45
2012-06-08,Bonaigua,8.5,1.9,5.2
2012-06-09,Bonaigua,9.8,1.2,5.5
2012-06-10,Bonaigua,10.7,4.2,7.45
2012-06-11,Bonaigua,7.9,-1.4,3.25
2012-06-12,Bonaigua,2.9,-1.6,0.65
2012-06-13,Bonaigua,8.9,-1.3,3.8
2012-06-14,Bonaigua,13.4,2.5,7.95
2012-06-15,Bonaigua,14.8,8.4,11.6
2012-06-16,Bonaigua,17,8.7,12.85
2012-06-17,Bonaigua,16,9.1,12.55
2012-06-18,Bonaigua,14.3,8.9,11.6
2012-06-19,Bonaigua,11.9,6.4,9.15
2012-06-20,Bonaigua,15.5,6.9,11.2
2012-06-21,Bonaigua,15.5,5.8,10.65
2012-06-22,Bonaigua,14.1,8.6,11.35
2012-06-23,Bonaigua,16.4,8.6,12.5
2012-06-24,Bonaigua,16.6,8.7,12.65
2012-06-25,Bonaigua,16.8,9.1,12.95
2012-06-26,Bonaigua,18.8,11.9,15.35
2012-06-27,Bonaigua,21.6,12.7,17.15
2012-06-28,Bonaigua,19.9,14.6,17.25
2012-06-29,Bonaigua,18,15,16.5
2012-06-30,Bonaigua,17.8,5.6,11.7
2012-07-01,Bonaigua,5.5,0,2.75
2012-07-02,Bonaigua,11.4,0.5,5.95
2012-07-03,Bonaigua,15.6,7.4,11.5
2012-07-04,Bonaigua,15.8,6.6,11.2
2012-07-05,Bonaigua,9.2,4.3,6.75
2012-07-06,Bonaigua,9.6,4.1,6.85
2012-07-07,Bonaigua,14.2,8.4,11.3
2012-07-08,Bonaigua,14.4,8.4,11.4
2012-07-09,Bonaigua,15.6,10.8,13.2
2012-07-10,Bonaigua,14.9,7,10.95
2012-07-11,Bonaigua,14,5.2,9.6
2012-07-12,Bonaigua,14.8,7.2,11
2012-07-13,Bonaigua,16.8,8.5,12.65
2012-07-14,Bonaigua,12.1,3,7.55
2012-07-15,Bonaigua,8.1,1.3,4.7
2012-07-16,Bonaigua,13.3,1.7,7.5
2012-07-17,Bonaigua,16.7,8.2,12.45
2012-07-18,Bonaigua,19.6,10.1,14.85
2012-07-19,Bonaigua,18.9,11.8,15.35
2012-07-20,Bonaigua,17.6,5.4,11.5
2012-07-21,Bonaigua,8.2,4.3,6.25
2012-07-22,Bonaigua,10.1,3.4,6.75
2012-07-23,Bonaigua,14.3,3.4,8.85
2012-07-24,Bonaigua,14.9,5.6,10.25
2012-07-25,Bonaigua,18.6,9,13.8
2012-07-26,Bonaigua,19.5,12.4,15.95
2012-07-27,Bonaigua,19,10.3,14.65
2012-07-28,Bonaigua,14.9,7.6,11.25
2012-07-29,Bonaigua,15.4,8.4,11.9
2012-07-30,Bonaigua,17.5,10.9,14.2
2012-07-31,Bonaigua,19.1,11.8,15.45
2012-08-01,Bonaigua,20.1,9.9,15
2012-08-02,Bonaigua,17.7,8.5,13.1
2012-08-03,Bonaigua,17,8.6,12.8
2012-08-04,Bonaigua,16.6,10.6,13.6
2012-08-05,Bonaigua,14.3,5.6,9.95
2012-08-06,Bonaigua,8.8,4.6,6.7
2012-08-07,Bonaigua,16.1,6.3,11.2
2012-08-08,Bonaigua,18.6,11,14.8
2012-08-09,Bonaigua,21.4,14,17.7
2012-08-10,Bonaigua,21.6,14.7,18.15
2012-08-11,Bonaigua,22.2,15.3,18.75
2012-08-12,Bonaigua,16.1,6.5,11.3
2012-08-13,Bonaigua,15.9,9.4,12.65
2012-08-14,Bonaigua,18.4,9,13.7
2012-08-15,Bonaigua,17,10.9,13.95
2012-08-16,Bonaigua,18,9.7,13.85
2012-08-17,Bonaigua,22.5,13.8,18.15
2012-08-18,Bonaigua,24.8,17,20.9
2012-08-19,Bonaigua,22.5,15.5,19
2012-08-20,Bonaigua,21,15.2,18.1
2012-08-21,Bonaigua,22.4,13.7,18.05
2012-08-22,Bonaigua,21.4,14.9,18.15
2012-08-23,Bonaigua,19.7,13.9,16.8
2012-08-24,Bonaigua,18.7,13.3,16
2012-08-25,Bonaigua,14.7,5.5,10.1
2012-08-26,Bonaigua,12.9,3.5,8.2
2012-08-27,Bonaigua,18.1,9.4,13.75
2012-08-28,Bonaigua,17.6,7.4,12.5
2012-08-29,Bonaigua,17.5,9.4,13.45
2012-08-30,Bonaigua,9.1,0.7,4.9
2012-08-31,Bonaigua,4.9,-1.2,1.85
2012-09-01,Bonaigua,4,-2.4,0.8
2012-09-02,Bonaigua,2.2,-2.3,-0.05
2012-09-03,Bonaigua,4.5,0.7,2.6
2012-09-04,Bonaigua,7.5,3.4,5.45
2012-09-05,Bonaigua,11.8,3.5,7.65
2012-09-06,Bonaigua,14.4,4.6,9.5
2012-09-07,Bonaigua,16.2,8.2,12.2
2012-09-08,Bonaigua,16.2,8.6,12.4
2012-09-09,Bonaigua,15.1,6.6,10.85
2012-09-10,Bonaigua,14.8,6.6,10.7
2012-09-11,Bonaigua,14.5,8.7,11.6
2012-09-12,Bonaigua,8.5,-0.2,4.15
2012-09-13,Bonaigua,4.3,-0.1,2.1
2012-09-14,Bonaigua,11.2,-0.8,5.2
2012-09-15,Bonaigua,16.2,7.5,11.85
2012-09-16,Bonaigua,19.2,11.7,15.45
2012-09-17,Bonaigua,17.3,11.2,14.25
2012-09-18,Bonaigua,15.1,6.2,10.65
2012-09-19,Bonaigua,6.7,3,4.85
2012-09-20,Bonaigua,14.2,6,10.1
2012-09-21,Bonaigua,15.7,8.9,12.3
2012-09-22,Bonaigua,15.9,9.4,12.65
2012-09-23,Bonaigua,15.5,7.7,11.6
2012-09-24,Bonaigua,11.2,4.5,7.85
2012-09-25,Bonaigua,9.2,4.4,6.8
2012-09-26,Bonaigua,5.4,-0.6,2.4
2012-09-27,Bonaigua,7.9,-0.7,3.6
2012-09-28,Bonaigua,8.9,4.1,6.5
2012-09-29,Bonaigua,8.7,-1.5,3.6
2012-09-30,Bonaigua,2.8,-0.9,0.95
2012-10-01,Bonaigua,9.5,2.3,5.9
2012-10-02,Bonaigua,11.3,4.1,7.7
2012-10-03,Bonaigua,11.5,4,7.75
2012-10-04,Bonaigua,12.4,6.1,9.25
2012-10-05,Bonaigua,12.9,5.7,9.3
2012-10-06,Bonaigua,14.5,6.3,10.4
2012-10-07,Bonaigua,10.1,7,8.55
2012-10-08,Bonaigua,16.4,8.8,12.6
2012-10-09,Bonaigua,12.8,6.3,9.55
2012-10-10,Bonaigua,11.1,6,8.55
2012-10-11,Bonaigua,9.2,3.2,6.2
2012-10-12,Bonaigua,3.2,0.9,2.05
2012-10-13,Bonaigua,6.5,0.6,3.55
2012-10-14,Bonaigua,6.6,-4.3,1.15
2012-10-15,Bonaigua,-1.2,-4.4,-2.8
2012-10-16,Bonaigua,8.4,-3.2,2.6
2012-10-17,Bonaigua,8.7,2.6,5.65
2012-10-18,Bonaigua,10.1,6.4,8.25
2012-10-19,Bonaigua,8.8,6.7,7.75
2012-10-20,Bonaigua,8,5.6,6.8
2012-10-21,Bonaigua,6.3,1.8,4.05
2012-10-22,Bonaigua,3.9,0.7,2.3
2012-10-23,Bonaigua,7.3,1.8,4.55
2012-10-24,Bonaigua,7.9,4,5.95
2012-10-25,Bonaigua,4.5,3.5,4
2012-10-26,Bonaigua,3.5,1.4,2.45
2012-10-27,Bonaigua,1.4,-11,-4.8
2012-10-28,Bonaigua,-9.6,-12.2,-10.9
2012-10-29,Bonaigua,2.6,-12.1,-4.75
2012-10-30,Bonaigua,1,-3.1,-1.05
2012-10-31,Bonaigua,-0.8,-3.4,-2.1
2012-11-01,Bonaigua,4.4,-3,0.7
2012-11-02,Bonaigua,3.9,-2.7,0.6
2012-11-03,Bonaigua,6.4,-0.3,3.05
2012-11-04,Bonaigua,6.4,-1.6,2.4
2012-11-05,Bonaigua,-0.3,-6.5,-3.4
2012-11-06,Bonaigua,-4.2,-9,-6.6
2012-11-07,Bonaigua,3,-8.2,-2.6
2012-11-08,Bonaigua,9.9,2.5,6.2
2012-11-09,Bonaigua,7.8,3.4,5.6
2012-11-10,Bonaigua,3.8,-1.8,1
2012-11-11,Bonaigua,-1.5,-4.6,-3.05
2012-11-12,Bonaigua,0.4,-6.7,-3.15
2012-11-13,Bonaigua,6.9,-5.3,0.8
2012-11-14,Bonaigua,8.6,3.9,6.25
2012-11-15,Bonaigua,9.7,3.4,6.55
2012-11-16,Bonaigua,6.1,0.6,3.35
2012-11-17,Bonaigua,3.9,-0.2,1.85
2012-11-18,Bonaigua,0.8,-1.3,-0.25
2012-11-19,Bonaigua,4.8,-1.5,1.65
2012-11-20,Bonaigua,4.8,0.9,2.85
2012-11-21,Bonaigua,5.1,-2.6,1.25
2012-11-22,Bonaigua,0.8,-2.2,-0.7
2012-11-23,Bonaigua,7.1,0.4,3.75
2012-11-24,Bonaigua,8.6,1.4,5
2012-11-25,Bonaigua,5.4,1.9,3.65
2012-11-26,Bonaigua,4.8,-4.9,-0.05
2012-11-27,Bonaigua,-3.2,-7.1,-5.15
2012-11-28,Bonaigua,-6.6,-9,-7.8
2012-11-29,Bonaigua,-5.1,-11.5,-8.3
2012-11-30,Bonaigua,-9.3,-14.7,-12
2012-12-01,Bonaigua,-8.1,-13,-10.55
2012-12-02,Bonaigua,-3.9,-13.1,-8.5
2012-12-03,Bonaigua,-1.1,-5.9,-3.5
2012-12-04,Bonaigua,-3.6,-8.2,-5.9
2012-12-05,Bonaigua,-7.1,-8,-7.55
2012-12-06,Bonaigua,-1.3,-10,-5.65
2012-12-07,Bonaigua,-0.6,-7.6,-4.1
2012-12-08,Bonaigua,-7.4,-11.1,-9.25
2012-12-09,Bonaigua,0.8,-11.3,-5.25
2012-12-10,Bonaigua,-2,-9,-5.5
2012-12-11,Bonaigua,-4.4,-10,-7.2
2012-12-12,Bonaigua,-0.3,-4.7,-2.5
2012-12-13,Bonaigua,-1,-6.1,-3.55
2012-12-14,Bonaigua,2.7,-5,-1.15
2012-12-15,Bonaigua,2.1,-2.5,-0.2
2012-12-16,Bonaigua,0.7,-4.1,-1.7
2012-12-17,Bonaigua,-2.3,-5.5,-3.9
2012-12-18,Bonaigua,0.6,-5.7,-2.55
2012-12-19,Bonaigua,2.9,-0.7,1.1
2012-12-20,Bonaigua,5.2,-4.9,0.15
2012-12-21,Bonaigua,0.1,-4.2,-2.05
2012-12-22,Bonaigua,5.8,-2.5,1.65
2012-12-23,Bonaigua,12.4,5.1,8.75
2012-12-24,Bonaigua,10.4,5.4,7.9
2012-12-25,Bonaigua,6,-3.6,1.2
2012-12-26,Bonaigua,1,-4.8,-1.9
2012-12-27,Bonaigua,0.7,-3.3,-1.3
2012-12-28,Bonaigua,3.1,-2.5,0.3
2012-12-29,Bonaigua,6.7,-5.6,0.55
2012-12-30,Bonaigua,-2.9,-7.2,-5.05
2012-12-31,Bonaigua,3.6,-4,-0.2
2013-01-01,Bonaigua,0.7,-6.2,-2.75
2013-01-02,Bonaigua,-6.1,-9.5,-7.8
2013-01-03,Bonaigua,2.3,-9.4,-3.55
2013-01-04,Bonaigua,4.1,-0.7,1.7
2013-01-05,Bonaigua,5.7,-0.2,2.75
2013-01-06,Bonaigua,8.7,1,4.85
2013-01-07,Bonaigua,7.7,4,5.85
2013-01-08,Bonaigua,7.9,3.7,5.8
2013-01-09,Bonaigua,9,-3.9,2.55
2013-01-10,Bonaigua,-1.4,-5.4,-3.4
2013-01-11,Bonaigua,-2.7,-8.2,-5.45
2013-01-12,Bonaigua,-1.6,-6.9,-4.25
2013-01-13,Bonaigua,-6.4,-9.3,-7.85
2013-01-14,Bonaigua,-7.7,-10,-8.85
2013-01-15,Bonaigua,-6.1,-11.3,-8.7
2013-01-16,Bonaigua,-1.5,-8.6,-5.05
2013-01-17,Bonaigua,-5,-11,-8
2013-01-18,Bonaigua,2.1,-6.9,-2.4
2013-01-19,Bonaigua,1.3,-4.4,-1.55
2013-01-20,Bonaigua,-4.1,-9.3,-6.7
2013-01-21,Bonaigua,-3.9,-11,-7.45
2013-01-22,Bonaigua,-4.7,-12.1,-8.4
2013-01-23,Bonaigua,-7.5,-10.8,-9.15
2013-01-24,Bonaigua,-5.8,-11.9,-8.85
2013-01-25,Bonaigua,-4,-12.8,-8.4
2013-01-26,Bonaigua,-2.2,-9,-5.6
2013-01-27,Bonaigua,4.1,-6.2,-1.05
2013-01-28,Bonaigua,1.9,-8.6,-3.35
2013-01-29,Bonaigua,6.5,0.4,3.45
2013-01-30,Bonaigua,11.2,0.3,5.75
2013-01-31,Bonaigua,4.4,0.6,2.5
2013-02-01,Bonaigua,9.5,-2.9,3.3
2013-02-02,Bonaigua,-3.4,-13,-8.2
2013-02-03,Bonaigua,-10.4,-14.1,-12.25
2013-02-04,Bonaigua,-1.4,-10.3,-5.85
2013-02-05,Bonaigua,-1,-9,-5
2013-02-06,Bonaigua,-8.2,-10.6,-9.4
2013-02-07,Bonaigua,-9.9,-13.9,-11.9
2013-02-08,Bonaigua,-4,-12.3,-8.15
2013-02-09,Bonaigua,-7.6,-14,-10.8
2013-02-10,Bonaigua,-0.4,-7.5,-3.95
2013-02-11,Bonaigua,-4.8,-9.9,-7.35
2013-02-12,Bonaigua,-7.2,-10.2,-8.7
2013-02-13,Bonaigua,-3.9,-9.7,-6.8
2013-02-14,Bonaigua,-0.1,-4.6,-2.35
2013-02-15,Bonaigua,-1.1,-6.1,-3.6
2013-02-16,Bonaigua,4.3,-4.7,-0.2
2013-02-17,Bonaigua,4.8,-4.4,0.2
2013-02-18,Bonaigua,2.4,-4.9,-1.25
2013-02-19,Bonaigua,-1.3,-6.8,-4.05
2013-02-20,Bonaigua,3.3,-7.7,-2.2
2013-02-21,Bonaigua,-1.3,-6.6,-3.95
2013-02-22,Bonaigua,-4.3,-11.1,-7.7
2013-02-23,Bonaigua,-10.6,-17.7,-14.15
2013-02-24,Bonaigua,-13,-17,-15
2013-02-25,Bonaigua,-10.8,-15.5,-13.15
2013-02-26,Bonaigua,-2.8,-17.3,-10.05
2013-02-27,Bonaigua,-4.4,-12.9,-8.65
2013-02-28,Bonaigua,-4.1,-9.4,-6.75
2013-03-01,Bonaigua,-5.7,-10.2,-7.95
2013-03-02,Bonaigua,1.4,-9,-3.8
2013-03-03,Bonaigua,1.9,-4.8,-1.45
2013-03-04,Bonaigua,-0.7,-4.8,-2.75
2013-03-05,Bonaigua,-0.3,-2.6,-1.45
2013-03-06,Bonaigua,1.8,-1.4,0.2
2013-03-07,Bonaigua,4.8,-1.6,1.6
2013-03-08,Bonaigua,3.6,-4.2,-0.3
2013-03-09,Bonaigua,2.7,-4.3,-0.8
2013-03-10,Bonaigua,2.3,-5.1,-1.4
2013-03-11,Bonaigua,1,-5.9,-2.45
2013-03-12,Bonaigua,-2.1,-7.9,-5
2013-03-13,Bonaigua,-6.4,-15.7,-11.05
2013-03-14,Bonaigua,-9.6,-14.9,-12.25
2013-03-15,Bonaigua,-6.6,-14.6,-10.6
2013-03-16,Bonaigua,-2.4,-8.7,-5.55
2013-03-17,Bonaigua,-1.4,-5.7,-3.55
2013-03-18,Bonaigua,-1.1,-9,-5.05
2013-03-19,Bonaigua,-0.2,-9.2,-4.7
2013-03-20,Bonaigua,-3.1,-6.5,-4.8
2013-03-21,Bonaigua,5.4,-6.4,-0.5
2013-03-22,Bonaigua,5.5,-1.4,2.05
2013-03-23,Bonaigua,3.1,-3.9,-0.4
2013-03-24,Bonaigua,1.3,-5.2,-1.95
2013-03-25,Bonaigua,2.2,-5,-1.4
2013-03-26,Bonaigua,1.1,-3.2,-1.05
2013-03-27,Bonaigua,1,-1.8,-0.4
2013-03-28,Bonaigua,3.1,-1,1.05
2013-03-29,Bonaigua,6.8,-0.6,3.1
2013-03-30,Bonaigua,1.3,-4.9,-1.8
2013-03-31,Bonaigua,3.2,-5.2,-1
2013-04-01,Bonaigua,0.2,-5.2,-2.5
2013-04-02,Bonaigua,-1.8,-6,-3.9
2013-04-03,Bonaigua,4.2,-6.6,-1.2
2013-04-04,Bonaigua,-0.2,-5.6,-2.9
2013-04-05,Bonaigua,-3.6,-9.9,-6.75
2013-04-06,Bonaigua,-7.6,-11,-9.3
2013-04-07,Bonaigua,1.6,-9.6,-4
2013-04-08,Bonaigua,1.2,-5,-1.9
2013-04-09,Bonaigua,3.4,-3.5,-0.05
2013-04-10,Bonaigua,7,-3.5,1.75
2013-04-11,Bonaigua,7.9,-1.9,3
2013-04-12,Bonaigua,3.3,-3.9,-0.3
2013-04-13,Bonaigua,7.8,-0.7,3.55
2013-04-14,Bonaigua,10.6,2.7,6.65
2013-04-15,Bonaigua,11.5,5.7,8.6
2013-04-16,Bonaigua,11.2,4.6,7.9
2013-04-17,Bonaigua,12.8,5.1,8.95
2013-04-18,Bonaigua,11.6,1.1,6.35
2013-04-19,Bonaigua,4.6,-6.3,-0.85
2013-04-20,Bonaigua,-3.9,-8,-5.95
2013-04-21,Bonaigua,1.5,-8.5,-3.5
2013-04-22,Bonaigua,1.2,-6,-2.4
2013-04-23,Bonaigua,7,-5.7,0.65
2013-04-24,Bonaigua,8.2,-1,3.6
2013-04-25,Bonaigua,7,1.1,4.05
2013-04-26,Bonaigua,4.6,-2.3,1.15
2013-04-27,Bonaigua,-2.4,-8.7,-5.55
2013-04-28,Bonaigua,-3.8,-8.5,-6.15
2013-04-29,Bonaigua,2.6,-7.5,-2.45
2013-04-30,Bonaigua,3.1,-3.8,-0.35
2013-05-01,Bonaigua,4.3,-5,-0.35
2013-05-02,Bonaigua,6,-3.2,1.4
2013-05-03,Bonaigua,2.8,-3.4,-0.3
2013-05-04,Bonaigua,2.9,-3,-0.05
2013-05-05,Bonaigua,5.5,-2.5,1.5
2013-05-06,Bonaigua,8.6,0.3,4.45
2013-05-07,Bonaigua,9,2.6,5.8
2013-05-08,Bonaigua,10.9,3.2,7.05
2013-05-09,Bonaigua,7,0.4,3.7
2013-05-10,Bonaigua,3.7,-2.4,0.65
2013-05-11,Bonaigua,2.5,-3.6,-0.55
2013-05-12,Bonaigua,5.2,-4.1,0.55
2013-05-13,Bonaigua,9.1,0.6,4.85
2013-05-14,Bonaigua,8.5,1.3,4.9
2013-05-15,Bonaigua,2.2,-5.6,-1.7
2013-05-16,Bonaigua,3.8,-6.3,-1.25
2013-05-17,Bonaigua,0.5,-6.2,-2.85
2013-05-18,Bonaigua,-0.4,-4,-2.2
2013-05-19,Bonaigua,2,-4,-1
2013-05-20,Bonaigua,0.6,-4.6,-2
2013-05-21,Bonaigua,3.5,-5.1,-0.8
2013-05-22,Bonaigua,1.2,-1.5,-0.15
2013-05-23,Bonaigua,0.4,-5.2,-2.4
2013-05-24,Bonaigua,-1.8,-7.4,-4.6
2013-05-25,Bonaigua,-1.1,-7.3,-4.2
2013-05-26,Bonaigua,7.6,-6.5,0.55
2013-05-27,Bonaigua,7.1,-0.4,3.35
2013-05-28,Bonaigua,3.1,-5.5,-1.2
2013-05-29,Bonaigua,-1.7,-6.5,-4.1
2013-05-30,Bonaigua,-1,-5.5,-3.25
2013-05-31,Bonaigua,-0.1,-2.7,-1.4
2013-06-01,Bonaigua,0.8,-2.3,-0.75
2013-06-02,Bonaigua,2.2,-0.4,0.9
2013-06-03,Bonaigua,6.6,-0.6,3
2013-06-04,Bonaigua,9.7,1.8,5.75
2013-06-05,Bonaigua,12.2,3.1,7.65
2013-06-06,Bonaigua,12.8,3,7.9
2013-06-07,Bonaigua,10.8,3.7,7.25
2013-06-08,Bonaigua,4.1,-0.6,1.75
2013-06-09,Bonaigua,6,-0.7,2.65
2013-06-10,Bonaigua,8.1,-0.1,4
2013-06-11,Bonaigua,10.7,3.8,7.25
2013-06-12,Bonaigua,14.8,5.6,10.2
2013-06-13,Bonaigua,15.8,5.1,10.45
2013-06-14,Bonaigua,14.4,7.9,11.15
2013-06-15,Bonaigua,15.8,11.5,13.65
2013-06-16,Bonaigua,16.9,9.7,13.3
2013-06-17,Bonaigua,15.5,8.6,12.05
2013-06-18,Bonaigua,8.3,5.5,6.9
2013-06-19,Bonaigua,6.5,1.4,3.95
2013-06-20,Bonaigua,9.1,0.9,5
2013-06-21,Bonaigua,5.1,2.3,3.7
2013-06-22,Bonaigua,11.1,2,6.55
